[rosmaster.main][INFO] 2022-05-01 19:24:21,882: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2022-05-01 19:24:21,882: Starting ROS Master Node
[rosmaster.master][INFO] 2022-05-01 19:24:34,679: publisherUpdate[/ariac/gantry/gantry_arm_controller/follow_joint_trajectory/goal] -> http://172.18.0.22:42297/ ['http://172.18.0.22:39181/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2022-05-01 19:24:34,679: +PARAM [/ariac/gantry/static_elbow_joint_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,679: publisherUpdate[/ariac/gantry/gantry_arm_controller/follow_joint_trajectory/cancel] -> http://172.18.0.22:42297/ ['http://172.18.0.22:39181/']
[rosmaster.master][INFO] 2022-05-01 19:24:34,680: +PARAM [/ariac/gantry/static_elbow_joint_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,680: publisherUpdate[/ariac/gantry/gantry_arm_controller/follow_joint_trajectory/cancel] -> http://172.18.0.22:42297/ ['http://172.18.0.22:39181/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2022-05-01 19:24:34,680: publisherUpdate[/ariac/gantry/joint_states] -> http://172.18.0.22:34339/ ['http://172.18.0.22:42297/']
[rosmaster.master][INFO] 2022-05-01 19:24:34,681: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,681: +PARAM [/ariac/gantry/static_elbow_joint_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,682: +PUB [/ariac/gantry/static_elbow_joint_controller/state] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,682: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,682: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,683: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,684: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,684: +SUB [/ariac/gantry/static_elbow_joint_controller/command] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,685: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,686: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,686: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,686: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,687: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,687: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,688: +CACHEDPARAM [/rosout_disable_topics_generation] by /ariac/gantry/gantry_static_controller_spawner
[rosmaster.master][INFO] 2022-05-01 19:24:34,688: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,689: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,689: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,689: +CACHEDPARAM [/rosout_disable_topics_generation] by /ariac/gantry/joint_state_controller_spawner
[rosmaster.master][INFO] 2022-05-01 19:24:34,690: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,691: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,692: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,693: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,693: +PARAM [/ariac/kitting/kitting_arm_controller/gains/linear_arm_actuator_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,695: publisherUpdate[/ariac/gantry/joint_states] -> http://172.18.0.22:39181/ ['http://172.18.0.22:42297/']
[rosmaster.master][INFO] 2022-05-01 19:24:34,696: +SERVICE [/ariac/gantry/static_wrist_1_controller/pid/set_parameters] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,697: +PUB [/ariac/gantry/static_wrist_1_controller/pid/parameter_descriptions] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,698: +PUB [/ariac/gantry/static_wrist_1_controller/pid/parameter_updates] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,699: +SERVICE [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/set_parameters] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,700: +PUB [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/parameter_descriptions] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,701: +PUB [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/parameter_updates] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,702: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,702: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,704: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,704: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,705: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,705: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,705: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,706: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,706: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,707: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,707: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,708: publisherUpdate[/ariac/gantry/joint_states] -> http://172.18.0.22:34339/ ['http://172.18.0.22:42297/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2022-05-01 19:24:34,708: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,708: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,709: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,709: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,710: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,710: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,710: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,711: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,711: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,712: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,712: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,713: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,713: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,713: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,714: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,714: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,715: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,715: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,716: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,716: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,717: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,717: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,717: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,718: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,718: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,719: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,719: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,720: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,720: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,721: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,721: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,721: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,722: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,722: +PARAM [/ariac/gantry/static_wrist_1_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,722: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,723: +PUB [/ariac/gantry/static_wrist_1_controller/state] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,723: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,724: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_pan_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,726: publisherUpdate[/ariac/gantry/joint_states] -> http://172.18.0.22:39181/ ['http://172.18.0.22:42297/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2022-05-01 19:24:34,727: +SUB [/ariac/gantry/static_wrist_1_controller/command] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,729: +SERVICE [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/set_parameters] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,730: +PUB [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/parameter_descriptions] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,730: +PUB [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/parameter_updates] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,732: +CACHEDPARAM [/rosout_disable_topics_generation] by /ariac/gantry/gantry_static_controller_spawner
[rosmaster.master][INFO] 2022-05-01 19:24:34,732: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,732: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,733: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,733: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,734: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,735: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,736: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,736: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,737: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,738: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,739: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,739: +SERVICE [/ariac/gantry/static_wrist_2_controller/pid/set_parameters] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,740: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,740: +PUB [/ariac/gantry/static_wrist_2_controller/pid/parameter_descriptions] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,740: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,741: +PUB [/ariac/gantry/static_wrist_2_controller/pid/parameter_updates] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,741: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,742: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,742: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,743: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,743: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,744: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,744: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,745: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,745: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,745: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,745: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,746: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,746: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,746: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,747: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,747: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,747: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,748: +PARAM [/ariac/kitting/kitting_arm_controller/gains/shoulder_lift_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,748: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,749: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,750: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,751: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,752: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,752: +SERVICE [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/set_parameters] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,752: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,753: +PUB [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/parameter_descriptions] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,753: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,753: +PUB [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/parameter_updates] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,754: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,754: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,755: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,756: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,756: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,757: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,757: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,757: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,758: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,758: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,758: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,759: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,759: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,759: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,759: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,760: +PARAM [/ariac/gantry/static_wrist_2_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,760: +PUB [/ariac/gantry/static_wrist_2_controller/state] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,760: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,761: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,762: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,762: +SUB [/ariac/gantry/static_wrist_2_controller/command] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,762: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,763: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,764: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,764: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,764: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,765: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,765: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,765: +CACHEDPARAM [/rosout_disable_topics_generation] by /ariac/gantry/gantry_static_controller_spawner
[rosmaster.master][INFO] 2022-05-01 19:24:34,766: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,766: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,767: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/p] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,767: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/i] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,768: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/d] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,769: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,769: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,770: +PARAM [/ariac/kitting/kitting_arm_controller/gains/elbow_joint/antiwindup] by /gazebo
[rosmaster.master][INFO] 2022-05-01 19:24:34,773: +SERVICE [/ariac/gantry/static_wrist_3_controller/pid/set_parameters] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,774: +PUB [/ariac/gantry/static_wrist_3_controller/pid/parameter_descriptions] /gazebo http://172.18.0.22:42297/
[rosmaster.master][INFO] 2022-05-01 19:24:34,774: +PUB [/ariac/gantry/static_wrist_3_controller/pid/parameter_updates] /gazebo http://172.18.0.22:42297/
